Date;Time;Emperor_Penguin;Adelie_Penguin;Antartic_Petrel;Snow_Petrel;South_Polar_Skua;Crabeater_Seal;Weddel_Seal;Minke_Whale;Killer_Whale;krill;Latitude;Longitude
0;0;0;0;0;0;0;0;0;0;0;0;-748.283;179.453
0;0;0;0;0;0;0;0;0;0;0;0;-748.417;1.794.232
0;0;0;0;0;0;0;0;0;0;0;0;-74.856;1.793.918
0;0;0;0;0;0;0;0;0;0;0;0;-74.87;1.793.627
0;0;0;0;0;0;0;0;0;0;0;0;-748.837;1.793.325
0;0;0;0;0;0;0;0;0;0;0;0;-748.973;179.301
0;0;0;0;0;0;0;0;0;0;0;0;-74.909;1.792.622
0;0;0;0;0;0;0;0;0;0;0;0;-749.222;1.792.242
0;0;0;0;0;0;0;0;0;0;0;0;-749.342;1.791.865
0;0;0;0;0;0;0;0;0;0;0;0;-749.488;1.791.557
0;0;0;0;0;0;0;0;0;0;0;0;-749.617;179.123
0;0;0;0;0;0;0;0;0;0;0;0;-74.973;1.790.925
0;0;0;0;0;0;0;0;0;0;0;0;-749.815;1.790.658
0;0;0;0;0;0;0;0;0;0;0;0;-749.923;1.790.305
0;0;0;0;0;0;0;0;0;0;0;0;-750.042;1.789.912
0;0;0;0;0;0;0;0;0;0;0;0;-750.158;178.953
0;0;0;0;0;0;0;0;0;0;0;0;-750.275;1.789.137
0;0;0;0;0;0;0;0;0;0;0;0;-75.04;1.788.785
0;0;0;0;0;0;0;0;0;0;0;0;-750.545;178.86
0;0;0;0;0;0;0;0;0;0;0;0;-750.695;178.843
0;0;0;0;0;0;0;0;0;0;0;0;-750.855;178.824
0;0;0;0;0;0;0;0;0;0;0;0;-750.983;1.787.952
0;0;0;0;0;0;0;0;0;0;0;0;-75.113;1.787.703
0;0;0;0;0;0;0;0;0;0;0;0;-751.273;1.787.412
0;0;0;0;0;0;0;0;0;0;0;0;-751.403;1.787.167
0;0;0;0;0;0;0;0;0;0;0;0;-75.153;1.786.885
0;0;0;0;0;0;0;0;0;0;0;0;-751.605;1.786.688
0;0;0;0;0;0;0;0;0;0;0;0;-751.705;1.786.425
0;0;0;0;0;0;0;0;0;0;0;0;-751.752;1.786.288
0;0;0;0;0;0;0;0;0;0;0;0;-751.802;1.786.152
0;0;0;0;0;0;0;0;0;0;0;0;-751.858;1.785.997
0;0;0;0;0;0;0;0;0;0;0;0;-751.962;1.785.635
0;0;0;0;0;0;0;0;0;0;0;1;-752.033;1.785.067
0;0;0;0;0;0;0;0;0;0;0;1;-752.127;1.784.533
0;0;0;0;0;0;0;0;0;0;0;1;-752.283;1.784.257
0;0;0;0;0;0;0;0;0;0;0;0;-752.415;1.783.955
0;0;0;0;0;0;0;0;0;0;0;1;-75.251;1.783.438
0;0;0;0;0;0;0;0;0;0;0;0;-752.552;1.782.862
0;0;0;0;0;0;0;0;0;0;0;1;-752.595;178.233
0;0;0;0;0;0;0;0;0;0;0;1;-752.712;1.782.032
0;0;0;0;0;0;0;0;0;0;0;0;-752.832;1.781.763
0;0;0;0;0;0;0;0;0;0;0;0;-75.294;1.781.522
0;0;0;0;0;0;0;0;0;0;0;0;-753.078;1.781.215
0;0;0;0;0;0;0;0;0;0;0;0;-753.207;1.780.917
0;0;0;0;0;0;0;0;0;0;0;1;-753.335;178.058
0;0;0;0;0;0;0;0;0;0;0;0;-75.348;178.031
0;0;0;0;0;0;0;0;0;0;0;0;-753.632;1.780.053
0;0;0;0;0;0;0;0;0;0;0;0;-753.778;1.779.803
0;0;0;0;0;0;0;0;0;0;0;0;-753.928;1.779.557
0;0;0;0;0;0;0;0;0;0;0;0;-75.408;1.779.302
0;0;0;0;0;0;0;0;0;0;0;0;-754.218;1.778.987
0;0;0;0;0;0;0;0;0;0;0;0;-75.436;1.778.652
0;0;0;0;0;0;0;0;0;0;0;0;-754.507;1.778.338
0;0;0;0;0;0;0;0;0;0;0;0;-75.465;1.777.988
0;0;0;0;0;0;0;0;0;0;0;0;-754.787;177.769
0;0;0;0;0;0;0;0;0;0;0;1;-75.492;1.777.352
0;0;0;0;0;0;0;0;0;0;0;0;-755.037;177.693
0;0;0;0;0;0;0;0;0;0;0;1;-755.158;1.776.477
0;0;0;0;0;0;0;0;0;0;0;0;-755.283;1.776.078
0;0;0;0;0;0;0;0;0;0;0;0;-755.397;1.775.578
0;0;0;0;0;0;0;0;0;0;0;0;-755.533;1.775.152
0;0;0;0;0;0;0;0;0;0;0;0;-75.566;177.481
0;0;0;0;0;0;0;0;0;0;0;0;-755.803;1.774.465
0;0;0;0;0;0;0;0;0;0;0;0;-755.978;1.774.053
0;0;0;0;0;0;0;0;0;0;0;1;-756.103;1.773.713
0;0;0;0;0;0;0;0;0;0;0;0;-756.242;1.773.248
0;0;0;0;0;0;0;0;0;0;0;1;-756.358;1.772.832
0;0;0;0;0;0;0;0;0;0;0;0;-75.647;1.772.367
0;0;0;0;0;0;0;0;0;0;0;1;-756.582;1.771.858
0;0;0;0;0;0;0;0;0;0;0;1;-756.675;1.771.228
0;0;0;0;0;0;0;0;0;0;0;1;-75.681;1.770.663
0;0;0;0;0;0;0;0;0;0;0;1;-756.942;1.770.222
0;0;0;0;0;0;0;0;0;0;0;1;-757.085;1.769.795
0;0;0;0;0;0;0;0;0;0;0;0;-75.726;1.769.667
0;0;0;0;0;0;0;0;0;0;0;0;-757.432;1.769.375
0;0;0;0;0;0;0;0;0;0;0;0;-757.553;1.769.265
0;0;0;0;0;0;0;0;0;0;0;0;-75.769;1.768.972
0;0;0;0;0;0;0;0;0;0;0;1;-757.833;1.768.573
0;0;0;0;0;0;0;0;0;0;0;0;-758.002;1.768.187
0;0;0;0;0;0;0;0;0;0;0;1;-758.142;1.767.957
0;0;0;0;0;0;0;0;0;0;0;0;-75.832;176.767
0;0;0;0;0;0;0;0;0;0;0;0;-758.483;176.745
0;0;0;0;0;0;0;0;0;0;0;0;-758.633;176.724
0;0;0;0;0;0;0;0;0;0;0;0;-758.755;1.766.857
0;0;0;0;0;0;0;0;0;0;0;1;-758.783;1.766.155
0;0;0;0;0;0;0;0;0;0;0;1;-758.828;1.765.387
0;0;0;0;0;0;0;0;0;0;0;0;-758.922;1.764.657
0;0;0;0;0;0;0;0;0;0;0;0;-758.972;1.763.992
0;0;0;0;0;0;0;0;0;0;0;0;-758.942;176.331
0;0;0;0;0;0;0;0;0;0;0;1;-758.928;176.256
0;0;0;0;0;0;0;0;0;0;0;0;-758.978;1.761.792
0;0;0;0;0;0;0;0;0;0;0;1;-75.904;1.761.085
0;0;0;0;0;0;0;0;0;0;0;1;-759.192;1.760.745
0;0;0;0;0;0;0;0;0;0;0;0;-759.347;1.760.607
0;0;0;0;0;0;0;0;0;0;0;0;-759.505;1.760.325
0;0;0;0;0;0;0;0;0;0;0;0;-759.657;1.760.288
0;0;0;0;0;0;0;0;0;0;0;0;-759.812;1.760.202
0;0;0;0;0;0;0;0;0;0;0;0;-759.975;1.760.125
0;0;0;0;0;0;0;0;0;0;0;0;-760.105;1.759.842
0;0;0;0;0;0;0;0;0;0;0;0;-760.268;1.759.422
0;0;0;0;0;0;0;0;0;0;0;1;-760.427;1.759.218
0;0;0;0;0;0;0;0;0;0;0;0;-760.587;1.759.322
0;0;0;0;0;0;0;0;0;0;0;1;-760.732;1.759.562
0;0;0;0;0;0;0;0;0;0;0;1;-760.807;1.759.033
0;0;0;0;0;0;0;0;0;0;0;0;-760.807;175.867
0;0;0;0;0;0;0;0;0;0;0;0;-76.085;1.757.867
0;0;0;0;0;0;0;0;0;0;0;0;-760.953;1.757.207
0;0;0;0;0;0;0;0;0;0;0;0;-761.063;1.756.375
0;0;0;0;0;0;0;0;0;0;0;0;-761.205;1.755.812
0;0;0;0;0;0;0;0;0;0;0;0;-761.342;1.755.412
0;0;0;0;0;0;0;0;0;0;0;0;-761.495;1.755.445
0;0;0;0;0;0;0;0;0;0;0;0;-761.622;1.755.367
0;0;0;0;0;0;0;0;0;0;0;0;-761.755;1.755.218
0;0;0;0;0;0;0;0;0;0;0;0;-761.883;1.754.727
0;0;0;0;0;0;0;0;0;0;0;0;-762.085;1.754.137
0;0;0;0;0;0;0;0;0;0;0;1;-762.247;1.753.807
0;0;0;0;0;0;0;0;0;0;0;1;-762.408;1.753.617
0;0;0;0;0;0;0;0;0;0;0;0;-762.568;1.753.498
0;0;0;0;0;0;0;0;0;0;0;1;-762.728;1.753.387
0;0;0;0;0;0;0;0;0;0;0;1;-762.883;1.753.285
0;0;0;0;0;0;0;0;0;0;0;1;-76.304;175.311
0;0;0;0;0;0;0;0;0;0;0;1;-763.205;1.753.138
0;0;0;0;0;0;0;0;0;0;0;1;-763.362;1.752.958
0;0;0;0;0;0;0;0;0;0;0;1;-76.351;1.752.663
0;0;0;0;0;0;0;0;0;0;0;1;-763.653;1.752.358
0;0;0;0;0;0;0;0;0;0;0;1;-763.795;1.752.057
0;0;0;0;0;0;0;0;0;0;0;0;-763.925;1.751.767
0;0;0;0;0;0;0;0;0;0;0;1;-76.406;1.751.473
0;0;0;0;0;0;0;0;0;0;0;0;-764.127;1.751.347
0;0;0;0;0;0;0;0;0;0;0;0;-764.277;1.751.028
0;0;0;0;0;0;0;0;0;0;0;0;-764.423;1.750.728
0;0;0;0;0;0;0;0;0;0;0;0;-764.567;1.750.448
0;0;0;0;0;0;0;0;0;0;0;0;-76.473;1.750.203
0;0;0;0;0;0;0;0;0;0;0;1;-76.484;1.750.185
0;0;0;0;0;0;0;0;0;0;0;1;-764.858;1.747.278
0;0;0;0;0;0;0;0;0;0;0;0;-765.075;1.746.765
0;0;0;0;0;0;0;0;0;0;0;0;-765.325;174.639
0;0;0;0;0;0;0;0;0;0;0;1;-765.535;1.746.205
0;0;0;0;0;0;0;0;0;0;0;1;-765.732;174.574
0;0;0;0;0;0;0;0;0;0;0;1;-765.957;1.745.132
0;0;0;0;0;0;0;0;0;0;0;0;-766.183;1.744.618
0;0;0;0;0;0;0;0;0;0;0;0;-766.388;1.744.113
0;0;0;0;0;0;0;0;0;0;0;0;-766.633;1.743.517
0;0;0;0;0;0;0;0;0;0;0;1;-766.818;1.743.392
0;0;0;0;0;0;0;0;0;0;0;1;-766.993;1.743.465
0;0;0;0;0;0;0;0;0;0;0;0;-767.173;1.743.257
0;0;0;0;0;0;0;0;0;0;0;0;-767.402;1.742.805
0;0;0;0;0;0;0;0;0;0;0;0;-76.767;1.742.245
0;0;0;0;0;0;0;0;0;0;0;1;-767.955;1.741.877
0;0;0;0;0;0;0;0;0;0;0;0;-768.157;1.741.543
0;0;0;0;0;0;0;0;0;0;0;1;-768.387;174.122
0;0;0;0;0;0;0;0;0;0;0;1;-76.867;1.740.813
0;0;0;0;0;0;0;0;0;0;0;1;-768.943;1.740.385
0;0;0;0;0;0;0;0;0;0;0;0;-769.265;1.739.887
0;0;0;0;0;0;0;0;0;0;0;1;-769.502;1.739.527
0;0;0;0;0;0;0;0;0;0;0;1;-76.972;1.739.175
0;0;0;0;0;0;0;0;0;0;0;0;-769.933;1.738.842
0;0;0;0;0;0;0;0;0;0;0;0;-769.987;1.738.787
0;0;0;0;0;0;0;0;0;0;0;0;-770.337;1.738.298
0;0;0;0;0;0;0;0;0;0;0;1;-77.052;173.802
0;0;0;0;0;0;0;0;0;0;0;0;-770.708;1.737.748
0;0;0;0;0;0;0;0;0;0;0;0;-770.863;1.737.568
0;0;0;0;0;0;0;0;0;0;0;0;-77.103;1.737.313
0;0;0;0;0;0;0;0;0;0;0;1;-771.188;173.713
0;0;0;0;0;0;0;0;0;0;0;1;-771.343;1.736.958
0;0;0;0;0;0;0;0;0;0;0;1;-77.15;1.736.743
0;0;0;0;0;0;0;0;0;0;0;0;-771.652;1.736.548
0;0;0;0;0;0;0;0;0;0;0;0;-771.808;1.736.352
0;0;0;0;0;0;0;0;0;0;0;1;-771.963;173.615
0;0;0;0;0;0;0;0;0;0;0;1;-772.122;1.735.947
0;0;0;0;0;0;0;0;0;0;0;1;-772.282;1.735.755
0;0;0;0;0;0;0;0;0;0;0;1;-772.448;1.735.547
0;0;0;0;0;0;0;0;0;0;0;1;-772.565;1.735.105
0;0;0;0;0;0;0;0;0;0;0;1;-77.248;1.734.493
0;0;0;0;0;0;0;0;0;0;0;0;-77.238;1.734.017
0;0;0;0;0;0;0;0;0;0;0;0;-772.288;1.733.592
0;0;0;0;0;0;0;0;0;0;0;0;-772.183;1.733.065
0;0;0;0;0;0;0;0;0;0;0;0;-772.073;173.26
0;0;0;0;0;0;0;0;0;0;0;0;-77.198;1.732.022
0;0;0;0;0;0;0;0;0;0;0;0;-771.897;1.731.415
0;0;0;0;0;0;0;0;0;0;0;0;-771.822;1.730.827
0;0;0;0;0;0;0;0;0;0;0;0;-77.174;173.02
0;0;0;0;0;0;0;0;0;0;0;0;-77.166;1.729.553
0;0;0;0;0;0;0;0;0;0;0;0;-771.582;1.728.902
0;0;0;0;0;0;0;0;0;0;0;0;-771.507;1.728.255
0;0;0;0;0;0;0;0;0;0;0;0;-771.425;1.727.543
0;0;0;0;0;0;0;0;0;0;0;0;-77.136;1.726.887
0;0;0;0;0;0;0;0;0;0;0;1;-77.125;1.725.815
0;0;0;0;0;0;0;0;0;0;0;1;-771.152;1.724.763
0;0;0;0;0;0;0;0;0;0;0;1;-771.065;1.723.833
0;0;0;0;0;0;0;0;0;0;0;0;-771.013;1.723.065
0;0;0;0;0;0;0;0;0;0;0;0;-77.101;172.302
0;0;0;0;0;0;0;0;0;0;0;0;-77.093;172.206
0;0;0;0;0;0;0;0;0;0;0;0;-77.085;1.721.085
0;0;0;0;0;0;0;0;0;0;0;0;-770.752;1.719.972
0;0;0;0;0;0;0;0;0;0;0;0;-770.665;1.719.128
0;0;0;0;0;0;0;0;0;0;0;0;-77.059;1.718.375
0;0;0;0;0;0;0;0;0;0;0;0;-770.518;1.717.675
0;0;0;0;0;0;0;0;0;0;0;0;-77.044;1.716.895
0;0;0;0;0;0;0;0;0;0;0;0;-77.034;1.716.047
0;0;0;0;0;0;0;0;0;0;0;0;-770.252;1.715.177
0;0;0;0;0;0;0;0;0;0;0;1;-770.117;1.713.947
0;0;0;0;0;0;0;0;0;0;0;1;-76.999;1.712.948
0;0;0;0;0;0;0;0;0;0;0;0;-769.847;1.711.862
0;0;0;0;0;0;0;0;0;0;0;0;-769.717;1.710.823
0;0;0;0;0;0;0;0;0;0;0;0;-769.562;1.709.557
0;0;0;0;0;0;0;0;0;0;0;0;-769.468;1.708.775
0;0;0;0;0;0;0;0;0;0;0;0;-76.938;1.708.115
0;0;0;0;0;0;0;0;0;0;0;0;-769.312;1.707.503
0;0;0;0;0;0;0;0;0;0;0;0;-76.924;1.706.795
0;0;0;0;0;0;0;0;0;0;0;0;-769.152;1.706.052
0;0;0;0;0;0;0;0;0;0;0;1;-769.057;1.705.068
0;0;0;0;0;0;0;0;0;0;0;1;-768.963;1.704.113
0;0;0;0;0;0;0;0;0;0;0;1;-768.892;1.703.202
0;0;0;0;0;0;0;0;0;0;0;1;-768.817;1.702.238
0;0;0;0;0;0;0;0;0;0;0;1;-768.707;1.701.293
0;0;0;0;0;0;0;0;0;0;0;1;-768.587;170.014
0;0;0;0;0;0;0;0;0;0;0;1;-768.463;1.698.995
0;0;0;0;0;0;0;0;0;0;0;1;-768.325;1.697.723
0;0;0;0;0;0;0;0;0;0;0;1;-768.187;1.696.553
0;0;0;0;0;0;0;0;0;0;0;1;-768.062;169.539
0;0;0;0;0;0;0;0;0;0;0;0;-767.917;1.694.312
0;0;0;0;0;0;0;0;0;0;0;1;-767.725;1.693.307
0;0;0;0;0;0;0;0;0;0;0;1;-767.532;1.692.225
0;0;0;0;0;0;0;0;0;0;0;0;-767.248;1.691.225
0;0;0;0;0;0;0;0;0;0;0;0;-766.988;169.03
0;0;0;0;0;0;0;0;0;0;0;0;-766.967;169.021
0;0;0;0;0;0;0;0;0;0;0;0;-766.788;1.690.165
0;0;0;0;0;0;0;0;0;0;0;0;-766.875;169.012
0;0;0;0;0;0;0;0;0;0;0;0;-767.002;1.689.898
0;0;0;0;0;0;0;0;0;0;0;0;-767.068;1.690.143
0;0;0;0;0;0;0;0;0;0;0;0;-767.105;1.690.837
0;0;0;0;0;0;0;0;0;0;0;0;-767.092;169.22
0;0;0;0;0;0;0;0;0;0;0;0;-76.712;1.693.378
0;0;0;0;0;0;0;0;0;0;0;0;-76.713;1.694.447
0;0;0;0;0;0;0;0;0;0;0;0;-76.709;1.695.733
0;0;0;0;0;0;0;0;0;0;0;0;-767.073;1.696.337
0;0;0;0;0;0;0;0;0;0;0;0;-767.065;1.696.692
0;0;0;0;0;0;0;0;0;0;0;0;-767.047;1.697.345
0;0;0;0;0;0;0;0;0;0;0;0;-76.702;169.83
0;0;0;0;0;0;0;0;0;0;0;0;-766.988;1.699.513
0;0;0;0;0;0;0;0;0;0;0;0;-767.028;170.018
0;0;0;0;0;0;0;0;0;0;0;0;-767.053;1.701.018
0;0;0;0;0;0;0;0;0;0;0;1;-767.015;1.702.198
0;0;0;0;0;0;0;0;0;0;0;1;-766.965;1.703.517
0;0;0;0;0;0;0;0;0;0;0;0;-76.692;1.704.888
0;0;0;0;0;0;0;0;0;0;0;0;-76.69;1.705.645
0;0;0;0;0;0;0;0;0;0;0;1;-766.825;1.708.758
0;0;0;0;0;0;0;0;0;0;0;1;-766.808;1.709.283
0;0;0;0;0;0;0;0;0;0;0;1;-766.798;1.709.582
0;0;0;0;0;0;0;0;0;0;0;0;-76.679;171.003
0;0;0;0;0;0;0;0;0;0;0;0;-766.758;171.083
0;0;0;0;0;0;0;0;0;0;0;0;-766.748;1.711.033
0;0;0;0;0;0;0;0;0;0;0;0;-766.727;1.711.542
0;0;0;0;0;0;0;0;0;0;0;0;-766.698;1.712.072
0;0;0;0;0;0;0;0;0;0;0;0;-76.667;1.712.652
0;0;0;0;0;0;0;0;0;0;0;0;-766.643;1.713.183
0;0;0;0;0;0;0;0;0;0;0;0;-76.662;171.361
0;0;0;0;0;0;0;0;0;0;0;0;-766.518;171.42
0;0;0;0;0;0;0;0;0;0;0;0;-766.215;1.715.738
0;0;0;0;0;0;0;0;0;0;0;0;-766.172;1.716.317
0;0;0;0;0;0;0;0;0;0;0;0;-766.127;1.716.943
0;0;0;0;0;0;0;0;0;0;0;0;-766.095;1.717.642
0;0;0;0;0;0;0;0;0;0;0;0;-766.075;171.819
0;0;0;0;0;0;0;0;0;0;0;0;-766.058;171.866
0;0;0;0;0;0;0;0;0;0;0;1;-766.042;1.719.338
0;0;0;0;0;0;0;0;0;0;0;0;-766.018;1.720.103
0;0;0;0;0;0;0;0;0;0;0;1;-765.847;1.720.535
0;0;0;0;0;0;0;0;0;0;0;1;-76.567;172.042
0;0;0;0;0;0;0;0;0;0;0;0;-76.556;172.034
0;0;0;0;0;0;0;0;0;0;0;0;-765.437;1.720.253
0;0;0;0;0;0;0;0;0;0;0;1;-76.525;1.720.142
0;0;0;0;0;0;0;0;0;0;0;1;-76.5;1.719.962
0;0;0;0;0;0;0;0;0;0;0;0;-764.813;1.719.852
0;0;0;0;0;0;0;0;0;0;0;1;-764.598;1.719.668
0;0;0;0;0;0;0;0;0;0;0;1;-764.343;1.719.482
0;0;0;0;0;0;0;0;0;0;0;0;-764.132;171.932
0;0;0;0;0;0;0;0;0;0;0;1;-763.892;1.719.083
0;0;0;0;0;0;0;0;0;0;0;1;-763.672;1.718.875
0;0;0;0;0;0;0;0;0;0;0;1;-76.341;1.718.635
0;0;0;0;0;0;0;0;0;0;0;0;-763.147;1.718.373
0;0;0;0;0;0;0;0;0;0;0;0;-76.284;1.718.047
0;0;0;0;0;0;0;0;0;0;0;1;-762.547;1.717.723
0;0;0;0;0;0;0;0;0;0;0;1;-762.215;1.717.403
0;0;0;0;0;0;0;0;0;0;0;0;-761.945;1.717.152
0;0;0;0;0;0;0;0;0;0;0;0;-761.615;1.716.958
0;0;0;0;0;0;0;0;0;0;0;0;-761.318;1.716.795
0;0;0;0;0;0;0;0;0;0;0;0;-76.103;1.716.632
0;0;0;0;0;0;0;0;0;0;0;0;-760.725;1.716.455
0;0;0;0;0;0;0;0;0;0;0;0;-760.452;171.629
0;0;0;0;0;0;0;0;0;0;0;0;-760.138;1.716.148
0;0;0;0;0;0;0;0;0;0;0;0;-759.827;1.715.987
0;0;0;0;0;0;0;0;0;0;0;0;-759.552;1.715.858
0;0;0;0;0;0;0;0;0;0;0;1;-759.262;1.715.707
0;0;0;0;0;0;0;0;0;0;0;1;-758.938;171.557
0;0;0;0;0;0;0;0;0;0;0;1;-758.667;1.715.435
0;0;0;0;0;0;0;0;0;0;0;0;-758.315;1.715.257
0;0;0;0;0;0;0;0;0;0;0;0;-75.806;1.715.095
0;0;0;0;0;0;0;0;0;0;0;0;-757.913;1.715.077
0;0;0;0;0;0;0;0;0;0;0;0;-758.053;1.715.935
0;0;0;0;0;0;0;0;0;0;0;0;-758.177;171.655
0;0;0;0;0;0;0;0;0;0;0;0;-758.322;1.717.275
0;0;0;0;0;0;0;0;0;0;0;0;-758.462;1.717.932
0;0;0;0;0;0;0;0;0;0;0;0;-758.585;171.851
0;0;0;0;0;0;0;0;0;0;0;0;-758.708;171.907
0;0;0;0;0;0;0;0;0;0;0;0;-758.858;1.719.698
0;0;0;0;0;0;0;0;0;0;0;0;-75.9;172.03
0;0;0;0;0;0;0;0;0;0;0;0;-759.152;1.720.937
0;0;0;0;0;0;0;0;0;0;0;0;-75.933;172.164
0;0;0;0;0;0;0;0;0;0;0;1;-759.522;1.721.988
0;0;0;0;0;0;0;0;0;0;0;0;-759.702;172.263
0;0;0;0;0;0;0;0;0;0;0;0;-759.912;1.723.373
0;0;0;0;0;0;0;0;0;0;0;0;-760.162;1.724.135
0;0;0;0;0;0;0;0;0;0;0;0;-76.03;172.467
0;0;0;0;0;0;0;0;0;0;0;0;-760.353;172.505
0;0;0;0;0;0;0;0;0;0;0;0;-760.425;1.725.445
0;0;0;0;0;0;0;0;0;0;0;0;-760.535;1.726.007
0;0;0;0;0;0;0;0;0;0;0;0;-760.595;1.726.338
0;0;0;0;0;0;0;0;0;0;0;0;-760.702;172.692
0;0;0;0;0;0;0;0;0;0;0;0;-760.803;1.727.488
0;0;0;0;0;0;0;0;0;0;0;0;-760.922;1.728.205
0;0;0;0;0;0;0;0;0;0;0;0;-761.007;1.728.672
0;0;0;0;0;0;0;0;0;0;0;0;-761.023;1.728.765
0;0;0;0;0;0;0;0;0;0;0;0;-761.312;1.730.428
0;0;0;0;0;0;0;0;0;0;0;0;-761.507;1.731.565
0;0;0;0;0;0;0;0;0;0;0;0;-76.159;1.732.052
0;0;0;0;0;0;0;0;0;0;0;0;-761.695;1.732.652
0;0;0;0;0;0;0;0;0;0;0;0;-761.808;1.733.235
0;0;0;0;0;0;0;0;0;0;0;0;-761.903;1.733.692
0;0;0;0;0;0;0;0;0;0;0;0;-762.013;173.427
0;0;0;0;0;0;0;0;0;0;0;0;-762.195;1.735.252
0;0;0;0;0;0;0;0;0;0;0;0;-762.295;1.735.793
0;0;0;0;0;0;0;0;0;0;0;0;-762.398;1.736.328
0;0;0;0;0;0;0;0;0;0;0;0;-762.512;173.69
0;0;0;0;0;0;0;0;0;0;0;0;-762.615;1.737.442
0;0;0;0;0;0;0;0;0;0;0;0;-762.722;1.738.015
0;0;0;0;0;0;0;0;0;0;0;0;-762.823;1.738.565
0;0;0;0;0;0;0;0;0;0;0;0;-762.965;1.739.288
0;0;0;0;0;0;0;0;0;0;0;0;-763.102;1.739.988
0;0;0;0;0;0;0;0;0;0;0;0;-763.237;1.740.637
0;0;0;0;0;0;0;0;0;0;0;0;-763.395;174.14
0;0;0;0;0;0;0;0;0;0;0;1;-763.557;1.742.153
0;0;0;0;0;0;0;0;0;0;0;1;-763.755;1.743.037
0;0;0;0;0;0;0;0;0;0;0;1;-763.908;174.382
0;0;0;0;0;0;0;0;0;0;0;1;-764.067;1.744.668
0;0;0;0;0;0;0;0;0;0;0;1;-764.228;1.745.523
0;0;0;0;0;0;0;0;0;0;0;1;-764.397;1.746.455
0;0;0;0;0;0;0;0;0;0;0;1;-764.533;174.724
0;0;0;0;0;0;0;0;0;0;0;1;-764.638;1.747.865
0;0;0;0;0;0;0;0;0;0;0;1;-76.473;1.748.475
0;0;0;0;0;0;0;0;0;0;0;0;-76.483;1.749.058
0;0;0;0;0;0;0;0;0;0;0;0;-76.496;1.749.708
0;0;0;0;0;0;0;0;0;0;0;1;-765.233;1.752.655
0;0;0;0;0;0;0;0;0;0;0;1;-765.222;175.346
0;0;0;0;0;0;0;0;0;0;0;0;-765.207;1.754.218
0;0;0;0;0;0;0;0;0;0;0;0;-765.178;1.755.042
0;0;0;0;0;0;0;0;0;0;0;0;-765.147;1.755.825
0;0;0;0;0;0;0;0;0;0;0;1;-765.128;1.756.875
0;0;0;0;0;0;0;0;0;0;0;1;-765.103;1.757.543
0;0;0;0;0;0;0;0;0;0;0;0;-765.058;1.758.543
0;0;0;0;0;0;0;0;0;0;0;1;-765.005;1.759.402
0;0;0;0;0;0;0;0;0;0;0;0;-76.495;176.025
0;0;0;0;0;0;0;0;0;0;0;0;-764.882;1.761.332
0;0;0;0;0;0;0;0;0;0;0;0;-764.805;1.762.513
0;0;0;0;0;0;0;0;0;0;0;0;-764.738;1.763.672
0;0;0;0;0;0;0;0;0;0;0;0;-764.667;176.486
0;0;0;0;0;0;0;0;0;0;0;0;-76.461;1.765.878
0;0;0;0;0;0;0;0;0;0;0;0;-764.543;1.767.117
0;0;0;0;0;0;0;0;0;0;0;0;-764.475;1.768.292
0;0;0;0;0;0;0;0;0;0;0;1;-764.413;1.769.518
0;0;0;0;0;0;0;0;0;0;0;1;-76.436;177.081
0;0;0;0;0;0;0;0;0;0;0;0;-764.337;177.222
0;0;0;0;0;0;0;0;0;0;0;1;-764.332;1.772.412
0;0;0;0;0;0;0;0;0;0;0;1;-764.303;1.773.538
0;0;0;0;0;0;0;0;0;0;0;0;-764.273;1.774.835
0;0;0;0;0;0;0;0;0;0;0;0;-764.232;177.592
0;0;0;0;0;0;0;0;0;0;0;1;-764.202;1.776.778
0;0;0;0;0;0;0;0;0;0;0;1;-764.175;1.777.935
0;0;0;0;0;0;0;0;0;0;0;1;-764.165;1.777.862
0;0;0;0;0;0;0;0;0;0;0;0;-76.421;1.776.872
0;0;0;0;0;0;0;0;0;0;0;0;-764.235;1.776.082
0;0;0;0;0;0;0;0;0;0;0;1;-764.073;1.775.335
0;0;0;0;0;0;0;0;0;0;0;0;-764.008;177.464
0;0;0;0;0;0;0;0;0;0;0;1;-76.4;177.347
0;0;0;0;0;0;0;0;0;0;0;0;-763.978;1.772.073
0;0;0;0;0;0;0;0;0;0;0;0;-764.023;1.771.088
0;0;0;0;0;0;0;0;0;0;0;0;-764.118;1.770.153
0;0;0;0;0;0;0;0;0;0;0;0;-76.415;1.769.365
0;0;0;0;0;0;0;0;0;0;0;0;-764.118;1.768.575
0;0;0;0;0;0;0;0;0;0;0;0;-764.127;1.767.648
0;0;0;0;0;0;0;0;0;0;0;0;-764.137;1.766.718
0;0;0;0;0;0;0;0;0;0;0;0;-764.085;1.765.532
0;0;0;0;0;0;0;0;0;0;0;1;-764.028;1.764.435
0;0;0;0;0;0;0;0;0;0;0;0;-763.977;1.763.397
0;0;0;0;0;0;0;0;0;0;0;0;-763.945;1.762.623
0;0;0;0;0;0;0;0;0;0;0;0;-763.902;1.761.622
0;0;0;0;0;0;0;0;0;0;0;0;-76.389;1.760.533
0;0;0;0;0;0;0;0;0;0;0;0;-763.743;1.760.178
0;0;0;0;0;0;0;0;0;0;0;0;-763.657;1.759.488
0;0;0;0;0;0;0;0;0;0;0;0;-76.369;1.758.678
0;0;0;0;0;0;0;0;0;0;0;0;-763.768;1.757.708
